Series Name,Series Code,Country Name,Country Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Pacific island small states,PSS,71.7766058388404,73.3724754204459,72.5973968380969,71.7026285571904,76.6298884694336,74.1011946897335,73.0826128042687,70.4959731490676,67.4985773339858,65.5123055991907,64.0729327362972,62.4493384653666,61.411022015844,59.689823894123,57.4630538125937,55.9803062878242,56.1968781628263,55.2644387870932,54.172474465929,52.3190117210868,52.6815431727911,52.5581131210852,51.3977906058488,50.9369297989277,50.1662476007414,49.7305606880588,49.8006983212381,50.1358873902847,50.5245225727285,51.3691023280123,51.8064732940868,49.8174422487837,47.5528320368868,46.5340084780253,45.9931295590111,45.5208720778407,44.9637663797049,44.44885382201,44.0204188588672,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Post-demographic dividend,PST,30.8565114146017,29.7817954888161,28.9814514169023,28.0382128960205,27.8143084389038,28.5657285211081,29.1998860508964,30.1284995405605,30.0788588203098,29.458162481637,28.7049481740909,27.984982092805,26.8539929101619,25.934777964405,25.3337230977729,24.9520993818528,24.4868541278093,24.1571199833112,23.2892406105819,22.5861087018686,22.1108030284513,21.9498885571834,21.6801003514376,22.0080847076418,22.4139888514251,22.4610045546213,21.6185648349251,20.0849506103943,18.6219022965118,17.5351975324906,16.1527639125265,15.0133502167084,13.9810066592967,13.0134650462081,12.1131292018406,11.3757508011662,10.9797025793194,10.6813143768407,10.757189103301,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Pre-demographic dividend,PRE,150.182221185139,148.928442893486,147.669877022422,144.95285563639,143.858900046622,142.123441453414,141.042074994129,139.243556188654,138.728552033273,137.96177042986,138.455247205513,138.019487839661,136.635785320203,135.859966310779,134.598299985115,133.836181061595,134.75668171066,134.410493402257,133.796851542378,133.283414196954,132.754245786503,130.892357813539,129.790709614861,128.346099973144,126.963175774745,126.135607445524,125.085176045582,124.745765265489,124.417339861128,123.683057049451,122.659061522634,120.535470784342,117.031962292071,113.821912249417,111.45276029867,110.01275881238,108.752291259702,107.136612179928,105.951157311453,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Small states,SST,99.8308154661017,98.8679110460848,97.3794805026014,95.915643375465,95.4128367298268,94.1132548880774,93.1253568412215,91.3211996808994,89.4772736255387,88.6949333521484,87.2648342618545,84.8497388593419,82.4335533758091,80.2371228417407,78.3400872900352,76.905439422411,75.3747079612383,73.924976065159,72.9506358335631,71.3667268825893,70.5615405749089,69.8673761364615,69.1079069625667,68.6412826117495,68.0735940793626,67.3767097853061,66.5290397074032,65.0665940222641,64.7293047763999,64.389598907085,63.477729448046,61.6709726982174,60.6008437182586,59.0192937346936,57.3498602127371,56.4943040955216,55.6973223308928,54.7945589683848,54.419502115055,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Asia,SAS,144.422340117955,143.477751181351,141.677354148639,140.862798907948,128.605493428126,132.013651213418,131.782400299349,124.495359112334,127.892598224262,127.905661203798,123.633743377781,124.013776195834,121.610880824404,114.720123959376,112.172796757063,110.779067606601,105.6082814457,102.673645604886,100.884679606278,95.4860747579094,90.1367859198678,79.4147692869344,64.6609783615778,58.3139393789084,56.4656708067547,57.6854294488904,52.0687929629878,50.2239539014785,47.0900976558022,45.2939162650841,44.634328641007,43.9252777039614,34.4160296862726,32.4580036219224,32.0166099178136,31.0337517290316,29.694274326785,29.1475167442276,28.8952522409104,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Asia (IDA & IBRD),TSA,144.422340117955,143.477751181351,141.677354148639,140.862798907948,128.605493428126,132.013651213418,131.782400299349,124.495359112334,127.892598224262,127.905661203798,123.633743377781,124.013776195834,121.610880824404,114.720123959376,112.172796757063,110.779067606601,105.6082814457,102.673645604886,100.884679606278,95.4860747579094,90.1367859198679,79.4147692869344,64.6609783615778,58.3139393789084,56.4656708067547,57.6854294488904,52.0687929629879,50.2239539014785,47.0900976558022,45.2939162650841,44.634328641007,43.9252777039614,34.4160296862726,32.4580036219224,32.0166099178136,31.0337517290316,29.694274326785,29.1475167442276,28.8952522409104,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sub-Saharan Africa,SSF,148.457048811885,146.939550270757,145.808621847426,143.131360700603,142.379967035286,140.189730233042,139.062885148177,138.337243524593,137.160374850534,134.87704963083,135.468321269869,134.255509472315,132.395365946802,131.822975259154,129.182842470653,128.112079985137,129.274388705333,128.015480115243,127.900026884837,126.790907671679,125.418045074425,124.018596064124,123.075567086593,121.292985221683,119.737360084062,119.37621388077,117.572348700694,117.136779460994,117.178538363388,115.855532025597,114.786976230924,113.501314887236,110.346093880959,107.27831008296,104.920888255066,103.67881359388,102.98319789389,101.509538819517,100.365247708965,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sub-Saharan Africa (excluding high income),SSA,148.469471654986,146.951683014615,145.82052634239,143.142228660585,142.391461735247,140.200550904385,139.073438024812,138.347769643121,137.169732245956,134.885904803869,135.476288064626,134.263527159534,132.404178440262,131.831765210657,129.191567194035,128.120220499498,129.282058164899,128.022672143395,127.906900702019,126.797547902557,125.424241015558,124.024598237496,123.081015410903,121.298390264204,119.742088459029,119.380643048904,117.576364393932,117.141306184421,117.182487429615,115.859305911842,114.790854226742,113.505059917418,110.349419598244,107.281133933987,104.923470632179,103.681314002503,102.985636472431,101.511927329605,100.367601154929,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Sub-Saharan Africa (IDA & IBRD),TSS,148.457048811885,146.939550270757,145.808621847426,143.131360700603,142.379967035286,140.189730233042,139.062885148177,138.337243524593,137.160374850534,134.87704963083,135.468321269869,134.255509472315,132.395365946802,131.822975259154,129.182842470653,128.112079985137,129.274388705333,128.015480115243,127.900026884837,126.790907671679,125.418045074425,124.018596064124,123.075567086593,121.292985221683,119.737360084062,119.37621388077,117.572348700694,117.136779460994,117.178538363388,115.855532025597,114.786976230923,113.501314887236,110.346093880959,107.27831008296,104.920888255066,103.67881359388,102.98319789389,101.509538819517,100.365247708965,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Upper middle income,UMC,48.6812815921693,49.2296834943856,48.859400830558,48.1844340790131,48.3617505941706,47.3278644515486,47.7063755925489,49.828899204571,48.5292641539044,45.5590548075157,45.2238382346601,42.7910391643332,42.1598379886134,41.4041162995682,39.2972149044072,38.3237108911117,37.6165177775044,37.0004925168051,36.5095590369803,35.3529550165191,34.4678525103007,33.9851246432179,34.0225894240787,34.0617420353257,34.7595454229617,35.9828147437645,36.8250757439101,37.3173345745007,38.0437034013858,38.4695628475764,38.2659244397214,38.0048726132476,36.4459454662792,34.7800704505954,33.4790282632572,31.6975848506231,30.6241957121355,29.1547749854194,28.2286243265164,..
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,World,WLD,76.5981288592835,76.603095358708,76.0503183923078,75.4086705278946,72.9015631895982,73.3110036430849,73.8517346450074,73.7912612703213,74.6566741336995,73.8854168352291,73.3764066338672,72.6663777344682,71.6666889770799,69.5518468560864,67.7265046274825,66.7584983550779,65.4520436032203,64.4368300455587,63.82533752058,61.9073676157734,60.0698749172092,57.0559929462302,53.3858063841515,51.8806900796305,51.8909427877453,52.9663510533493,51.994127954166,52.0239912637022,51.6596216274309,51.4343297858865,51.1991183852976,50.8066739535564,47.1897708824087,45.6591681911746,44.9177162400156,44.0708073614597,43.3728483975191,42.7458810265199,42.4793736331024,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Gender Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Long definition,Source,Topic,Periodicity,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,General comments,Notes from original source,License URL
SG.APL.PSPT.EQ,CC BY-4.0,A woman can apply for a passport in the same way as a man (1=yes; 0=no),The indicator measures whether there are differences in passport application procedures between men and women.,"World Bank: Women, Business and the Law. https://wbl.worldbank.org/",Norms and Decision-making,Annual,,"Women, Business and the Law tracks progress toward legal equality between men and women in 190 economies. Data are collected with standardized questionnaires to ensure comparability across economies. Questionnaires are administered to over 2,000 respondents with expertise in family, labor, and criminal law, including lawyers, judges, academics, and members of civil society organizations working on gender issues. Respondents provide responses to the questionnaires and references to relevant laws and regulations. The Women, Business and the Law team collects the texts of these codified sources of national law - constitutions, codes, laws, statutes, rules, regulations, and procedures - and checks questionnaire responses for accuracy. Thirty-five data points are scored across eight indicators of four or five binary questions, with each indicator representing a different phase of a woman’s career. Indicator-level scores are obtained by calculating the unweighted average of the questions within that indicator and scaling the result to 100. Overall scores are then calculated by taking the average of each indicator, with 100 representing the highest possible score.","The knowledge and analysis provided by Women, Business and the Law make a strong economic case for laws that empower women. Better performance in the areas measured by the Women, Business and the Law index is associated with more women in the labor force and with higher income and improved development outcomes. Equality before the law and of economic opportunity are not only wise social policy but also good economic policy. The equal participation of women and men will give every economy a chance to achieve its potential. Given the economic significance of women's empowerment, the ultimate goal of Women, Business and the Law is to encourage governments to reform laws that hold women back from working and doing business.","The Women, Business and the Law methodology has limitations that should be considered when interpreting the data. All eight indicators are based on standardized assumptions to ensure comparability across economies. Comparability is one of the strengths of the data, but the assumptions can also be limitations as they may not capture all restrictions or represent all particularities in a country. It is assumed that the woman resides in the economy's main business city. In federal economies, laws affecting women can vary by state or province. Even in nonfederal economies, women in rural areas and small towns could face more restrictive local legislation. Such restrictions are not captured by Women, Business and the Law unless they are also found in the main business city. The woman has reached the legal age of majority and is capable of making decisions as an adult, is in good health and has no criminal record. She is a lawful citizen of the economy being examined, and she works as a cashier in the food retail sector in a supermarket or grocery store that has 60 employees. She is a cisgender, heterosexual woman in a monogamous first marriage registered with the appropriate authorities (de facto marriages and customary unions are not measured), she is of the same religion as her husband, and is in a marriage under the rules of the default marital property regime, or the most common regime for that jurisdiction, which will not change during the course of the marriage. She is not a member of a union, unless membership is mandatory. Membership is considered mandatory when collective bargaining agreements cover more than 50 percent of the workforce in the food retail sector and when they apply to individuals who were not party to the original collective bargaining agreement. Where personal law prescribes different rights and obligations for different groups of women, the data focus on the most populous group, which may mean that restrictions that apply only to minority populations are missed. Women, Business and the Law focuses solely on the ways in which the formal legal and regulatory environment determines whether women can work or open their own businesses. The data set is constructed using laws and regulations that are codified (de jure) and currently in force, therefore implementation of laws (de facto) is not measured. The data looks only at laws that apply to the private sector. These assumptions can limit the representativeness of the data for the entire population in each country. Finally, Women, Business and the Law recognizes that the laws it measures do not apply to all women in the same way. Women face intersectional forms of discrimination based on gender, sex, sexuality, race, gender identity, religion, family status, ethnicity, nationality, disability, and a myriad of other grounds. Women, Business and the Law therefore encourages readers to interpret the data in conjunction with other available research.","For the reference period, WDI and Gender Databases take the data coverage years instead of reporting years used in WBL (https://wbl.worldbank.org/).  For example, the data for YR2020 in WBL (report year) corresponds to data for YR2019 in WDI and Gender Databases.",This is one of the 35 scored indicators.,https://datacatalog.worldbank.org/public-licenses#cc-by
SG.OBT.DVRC.EQ,CC BY-4.0,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),"The indicator measures whether the divorce process is equal for women and men or includes additional protections for women, such as prohibiting a husband from initiating divorce proceedings while his wife is pregnant.","World Bank: Women, Business and the Law. https://wbl.worldbank.org/",Norms and Decision-making,Annual,,"Women, Business and the Law tracks progress toward legal equality between men and women in 190 economies. Data are collected with standardized questionnaires to ensure comparability across economies. Questionnaires are administered to over 2,000 respondents with expertise in family, labor, and criminal law, including lawyers, judges, academics, and members of civil society organizations working on gender issues. Respondents provide responses to the questionnaires and references to relevant laws and regulations. The Women, Business and the Law team collects the texts of these codified sources of national law - constitutions, codes, laws, statutes, rules, regulations, and procedures - and checks questionnaire responses for accuracy. Thirty-five data points are scored across eight indicators of four or five binary questions, with each indicator representing a different phase of a woman’s career. Indicator-level scores are obtained by calculating the unweighted average of the questions within that indicator and scaling the result to 100. Overall scores are then calculated by taking the average of each indicator, with 100 representing the highest possible score.","The knowledge and analysis provided by Women, Business and the Law make a strong economic case for laws that empower women. Better performance in the areas measured by the Women, Business and the Law index is associated with more women in the labor force and with higher income and improved development outcomes. Equality before the law and of economic opportunity are not only wise social policy but also good economic policy. The equal participation of women and men will give every economy a chance to achieve its potential. Given the economic significance of women's empowerment, the ultimate goal of Women, Business and the Law is to encourage governments to reform laws that hold women back from working and doing business.","The Women, Business and the Law methodology has limitations that should be considered when interpreting the data. All eight indicators are based on standardized assumptions to ensure comparability across economies. Comparability is one of the strengths of the data, but the assumptions can also be limitations as they may not capture all restrictions or represent all particularities in a country. It is assumed that the woman resides in the economy's main business city. In federal economies, laws affecting women can vary by state or province. Even in nonfederal economies, women in rural areas and small towns could face more restrictive local legislation. Such restrictions are not captured by Women, Business and the Law unless they are also found in the main business city. The woman has reached the legal age of majority and is capable of making decisions as an adult, is in good health and has no criminal record. She is a lawful citizen of the economy being examined, and she works as a cashier in the food retail sector in a supermarket or grocery store that has 60 employees. She is a cisgender, heterosexual woman in a monogamous first marriage registered with the appropriate authorities (de facto marriages and customary unions are not measured), she is of the same religion as her husband, and is in a marriage under the rules of the default marital property regime, or the most common regime for that jurisdiction, which will not change during the course of the marriage. She is not a member of a union, unless membership is mandatory. Membership is considered mandatory when collective bargaining agreements cover more than 50 percent of the workforce in the food retail sector and when they apply to individuals who were not party to the original collective bargaining agreement. Where personal law prescribes different rights and obligations for different groups of women, the data focus on the most populous group, which may mean that restrictions that apply only to minority populations are missed. Women, Business and the Law focuses solely on the ways in which the formal legal and regulatory environment determines whether women can work or open their own businesses. The data set is constructed using laws and regulations that are codified (de jure) and currently in force, therefore implementation of laws (de facto) is not measured. The data looks only at laws that apply to the private sector. These assumptions can limit the representativeness of the data for the entire population in each country. Finally, Women, Business and the Law recognizes that the laws it measures do not apply to all women in the same way. Women face intersectional forms of discrimination based on gender, sex, sexuality, race, gender identity, religion, family status, ethnicity, nationality, disability, and a myriad of other grounds. Women, Business and the Law therefore encourages readers to interpret the data in conjunction with other available research.","For the reference period, WDI and Gender Databases take the data coverage years instead of reporting years used in WBL (https://wbl.worldbank.org/).  For example, the data for YR2020 in WBL (report year) corresponds to data for YR2019 in WDI and Gender Databases.",This is one of the 35 scored indicators.,https://datacatalog.worldbank.org/public-licenses#cc-by
